"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
25,6,"BNSF","CA0625109",NA,NA,"","",25,6,"BNSF","CA0625109",NA,"",25,6,15,12,11,"AM",1,0,0,0,0,NA,"CORONA","2.5",6,68,4,1,1,"R","USBD",3,"7,100","1","Y","4307","1","0",2,"BNSF","007125",54,"N","",NA,0,"",2,0,0,0,2,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,"105,000","30,000","H306","H303",0,0,0,0,"H306",2,"1",1,"135,000",NA,"06C065",0,0,0,1,0,1,0,8,41,8,41,1,7,NA,"1",NA,"",NA,"143",NA,2025,0,0,0,0,0,0,"RIVERSIDE",65,NA,NA,NA,"N","2600",2,"USBDSBD113 SHOVING RAILCARS DERAILED 2 LOCOMOTIVES DUE TO SHOVING MOVEMENT, ABSENCE OF MAN ON OR AT","LEADING END OF MOVEMENT. NO HAZMAT RELEASE.","","","","","","","","","","","","","",0,33.853026,-117.519945,2,5,"K","","","SAN BERNARDINO"
25,6,"ARR","2025094",NA,NA,"","",25,6,"ARR","2025094",NA,"",25,6,6,3,0,"AM",1,0,0,0,0,NA,"TALKEETNA","248.5",2,48,4,2,8,"R","591",1,"0","4","Y","CURRY LOOP TRACK","1","3.5",3,"ARR","003005",1,"N","ARR",3012,2,"N",3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"112,176","0","H307","",0,0,0,0,"H307",3,"1",8,"112,176",NA,"02C170",0,0,0,1,0,1,1,7,NA,7,NA,1,8,NA,"3",NA,"",NA,"666",NA,2025,0,0,0,0,0,0,"MATANUSKA SUSITNA",170,NA,NA,NA,"N","156",1,"WHILE MAKING A PLANNED RAIL CAR PICK-UP AT CURRY THE CREW SECURED THEIR TRAIN ON CONTROLLED TRACK AN","D UTILIZED THEIR
MULTIPLE UNIT CONSIST [3 LOCOMOTIVES] TO SHOVE NORTHBOUND INTO CURRY LOOP. DURING","THE NORTHBOUND SHOVE THE CONDUCTOR
WAS ON THE NORTH/LEADING-EDGE LOCATION OF THE MULTIPLE UNIT CONS","IST AND INFORMED THE ENGINEER [VIA RADIO] ON THE
CONTROLLING/SOUTH END THAT THE RAIL WAS CLEAR FOR","20 RAIL CAR LENGTHS AND TO PROCEED NORTH AND “THE DERAIL IS IN NON DERAILING
POSITION”. SHORTLY AFT","ER THIS TRANSMISSION THE CONDUCTOR REALIZED SHE HAD HER LANTERN SETTING ON SIGNAL RATHER
THAN SPOTL","IGHT AND BRIEFLY LOOKED DOWN TO CHANGE THE SETTING ON HER LANTERN.","","","","","","","","",0,62.6115,-150.0157,2,5,"","","","MOUNTAIN"
25,6,"UP","0625RM007",NA,NA,"","",25,6,"UP","0625RM007",NA,"",25,6,9,8,50,"AM",1,17,0,0,0,NA,"HANNA","662.31",56,45,2,1,35,"E","MPCN",3,"12,073","1","Y","MAIN LINE 2","4","59.3",1,"TTZX","864829",17,"Y","TTZX",864829,17,"Y",2,0,1,0,0,0,0,0,0,0,79,0,65,0,0,20,0,6,0,0,"1,125,527","397,405","E54C","",0,0,0,0,"E54C",1,"4",35,"3,869,958",NA,"56C007",0,0,0,1,0,1,0,NA,55,NA,55,1,8,NA,"CL",NA,"",NA,"293",NA,2025,0,0,0,0,0,0,"CARBON",7,0,0,NA,"N","9811",2,"THE MPCNP-08 WAS OPERATING EASTBOUND ON THE LARAMIE SUB, APPROACHING WALCOTT AT MP 662 WHEN THEY DER","AILED THE TTZX864829 DUE TO A FAILED JOURNAL ON THE R3 BEARING SITUATION. THE CREW OPERATING THE WES","TBOUND MNPRO-08 ALSO HAD CARS DERAILED. THE TTZX864829 DAMAGED THE FROG IN THE CP AT WALCOTT.","","","","","","","","","","","","",0,41.759614,-106.853253,1,1,"Q","","","LARAMIE SUB"
25,6,"BNSF","CA0625108",NA,NA,"","",25,6,"BNSF","CA0625108",NA,"",25,6,11,9,53,"PM",1,0,0,0,0,NA,"HESPERIA","29.2",6,68,4,1,6,"E","LCAL",3,"3,976","1","Y","SINGLE MAIN TRACK","2","1",1,"GGPX","001790",31,"Y","",NA,0,"",3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,0,0,0,"89,758","272,613","H307","H702",0,0,0,0,"H307",1,"2",6,"362,371",NA,"06C071",0,0,0,2,0,1,0,9,23,10,8,1,7,NA,"1",NA,"",NA,"179",NA,2025,0,0,0,0,0,0,"SAN BERNARDINO",71,NA,NA,NA,"N","1484",3,"LCAL010111 SHOVED THROUGH A SWITCH CHANGED DIRECTIONS AND DERAILED 3 RAILCARS DUE TO SHOVING MOVEMEN","T, MAN ON OR AT LEADING END OF MOVEMENT, FAILURE TO CONTROL. NO HAZMAT RELEASE.","","","","","","","","","","","","","",0,34.355699,-116.862252,2,3,"L","","","LUCERNE VALLEY"
25,6,"BNSF","NW0625102",NA,NA,"","",25,6,"BNSF","NW0625102",NA,"",25,6,2,8,11,"AM",1,32,0,0,0,NA,"EVERETT","36.8",53,65,1,1,3,"E","HVBT",2,"10,193","1","Y","312","1","0",2,"BNSF","211590",39,"N","",NA,0,"",8,0,0,0,0,0,0,0,0,0,72,0,22,0,0,0,0,2,0,0,"19,537","0","H525","",0,0,0,0,"H525",2,"1",3,"19,537",NA,"53C061",0,0,0,2,0,1,0,6,11,6,11,1,8,NA,"1",NA,"",NA,"163",NA,2025,0,0,0,0,0,0,"SNOHOMISH",61,NA,NA,NA,"N","6025",3,"HVBTLVJ101 PULLING ON OTHER MAIN TRACK DERAILED 2 ARTICULATED RAILCARS DUE TO INDEPENDENT (ENGINE) B","RAKE, IMPROPER USE (EXCEPT ACTUATION) (H023). NO HAZMAT RELEASE","","","","","","","","","","","","","",0,48.01417,-122.190579,2,5,"K","","","BELLINGHAM"
25,6,"MNCW","85552",NA,NA,"","",25,6,"MNCW","85552",NA,"",25,6,5,4,55,"PM",13,0,0,0,0,NA,"FAIRFIELD","49.2",9,85,2,1,45,"E","3542",3,"0","D","Y","TRACK 4","4","11.79",1,"MNCW","009256",1,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,"153,647","0","T404","",0,0,0,0,"T404",1,"4",45,"289,824",NA,"09C001",0,0,0,1,0,3,0,10,31,10,12,1,1,NA,"3",NA,"",NA,"128",NA,2025,0,0,0,0,0,0,"FAIRFIELD",1,NA,NA,NA,"Y","510",1,"TRAIN 1577 STRUCK AN INSULATOR ON TRACK 3 AT CAT. 664. TRAIN 3542 OPERATING ON TRACK 4 ALSO SUSTAINE","D DAMAGE TO ITS PANTOGRAPHS.","","","","","","","","","","","","","",0,41.13846,-73.283058,1,1,"J","","","MNR NEW HAVEN LINE"
25,6,"EIRR","250610004",NA,NA,"","",25,6,"EIRR","250610004",NA,"",25,6,10,3,8,"PM",1,0,0,0,0,NA,"CHESTER","42.6",16,82,2,1,25,"R","ASHT",2,"1,905","1","Y","SINGLE MAIN","3",".20",1,"NDYX","512742",14,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,5,0,0,0,0,"237,309","30,957","T001","",0,0,0,0,"T001",1,"3",25,"268,266",NA,"16C043",0,0,0,1,0,1,1,5,8,5,8,1,8,NA,"3",NA,"",NA,"642",NA,2025,0,0,0,0,0,0,"FREMONT",43,NA,NA,NA,"N","895",3,"ON JUNE 10TH 2025, AT 1508, THE ASHTON TURN WAS TRAVELING SOUTH AT MP 42.6 ON THE YELLOWSTONE SUB WI","TH ONE LOCOMOTIVE, TWO EMPTIES AND THIRTEEN LOADS WHEN THE REAR FIVE CARS IN THEIR TRAIN DERAILED. D","URING THE INVESTIGATION IT WAS DETERMINED THAT THE LEADING END OF THE THIRTEENTH CAR IN THE TRAIN WA","S THE FIRST TO DERAIL DUE TO SATURATION IN THE ROADBED. AS THE TRAIN CONTINUED OVER THE AFFECTED TRA","CK, THE FOURTEENTH AND FIFTEENTH CARS ALSO DERAILED RESULTING IN THE TWELFTH, THIRTEENTH, FOURTEENTH","AND FIFTEENTH CARS OVERTURN ON THE EAST SIDE OF THE MAIN LINE. THE TRAILING END OF THE ELEVENTH CAR","ALSO DERAILED WHEN THE OTHERS OVERTURNED.","","","","","","","","",0,43.994919,-111.577974,2,2,"P","","","YELLOWSTONE"
25,6,"BNSF","CA0625111",NA,NA,"","",25,6,"NCTC","FY2528601",NA,"",25,6,2,7,50,"PM",13,0,0,0,0,NA,"FALLBROOK","217",6,68,3,1,50,"E","HBAR",3,"6,099","1","Y","SINGLE MAIN TRACK","4","0",1,"BNSF","314670",41,"N","",NA,0,"",5,0,0,0,0,0,0,0,0,0,45,0,36,0,0,0,0,0,0,0,"3,250","0","H521","",0,0,0,0,"H521",1,"4",50,"37,550",NA,"06C073",0,0,0,1,0,1,0,4,49,4,49,1,7,NA,"1",NA,"",NA,"163",NA,2025,0,0,0,0,0,0,"SAN DIEGO",73,NA,NA,NA,"N","6557",2,"HBARSDG102 ON NCTC MAIN 1 TRACK PULLED OUT A DRAWBAR DUE DYNAMIC BRAKE, OTHER IMPROPER USE (H013) DO","ING DAMAGE TO THE TRACK TIES. NO DERAILMENT. NO HAZMAT RELEASE.","","","","","","","","","","","","","",0,33.209089,-117.38966,1,1,"Q","","","SAN DIEGO"
25,6,"MNCW","85637",NA,NA,"","",25,6,"MNCW","85637",NA,"",25,6,20,11,20,"AM",12,0,0,0,0,NA,"NEW ROCHELLE","16.7",36,72,2,1,0,"E","ME 6",1,"0","A","N","TRACK 10","1","",2,"MNCW","006002",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"15,000","0","H997","H999",0,0,0,0,"H997",2,"1",4,"35,800",NA,"36C119",0,0,0,0,0,0,0,NA,NA,NA,NA,3,1,NA,"3",NA,"",NA,"89",NA,2025,0,0,0,0,0,0,"WESTCHESTER",119,0,0,NA,"N","30",0,"MNR REGULATOR BR1515 AND THE MNR TAMPER ME6002 COLLIDED ON TRACK 10 IN NEW ROCHELLE YARD.","","","","","","","","","","","","","","",0,40.914764,-73.781241,2,5,"L","","","MNR NEW HAVEN LINE"
25,6,"MNCW","85552",NA,NA,"","",25,6,"MNCW","85552",NA,"",25,6,5,4,55,"PM",13,0,0,0,0,NA,"FAIRFIELD","49.2",9,85,2,1,45,"E","1577",4,"0","D","Y","TRACK 3","4","11.66",1,"MNCW","009503",1,"Y","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,"111,177","25,000","T404","",0,0,0,0,"T404",1,"4",45,"289,824",NA,"09C001",0,0,0,1,0,4,0,1,6,1,9,3,1,NA,"3",NA,"",NA,"128",NA,2025,0,0,0,0,0,0,"FAIRFIELD",1,NA,NA,NA,"Y","680",1,"TRAIN 1577 STRUCK AN INSULATOR ON TRACK 3 AT CAT. 664. TRAIN 3542 OPERATING ON TRACK 4 ALSO SUSTAINE","D DAMAGE TO ITS PANTOGRAPHS.","","","","","","","","","","","","","",0,41.13846,-73.283058,1,1,"J","","","MNR NEW HAVEN LINE"
25,6,"WSOR","250630004",NA,NA,"","",25,6,"WSOR","250630004",NA,"",25,6,30,9,10,"AM",1,3,1,0,0,NA,"HARTFORD","124.5",55,79,2,1,37,"E","L599",3,"5,137","1","Y","SINGLE MAIN","3","1.15",1,"WAMX","003894",1,"N","",NA,0,"",3,0,0,0,0,3,0,0,0,0,34,0,20,0,0,10,0,6,0,0,"2,390,000","121,000","M101","",0,2,0,2,"M101",1,"3",37,"2,511,000",NA,"55C027",2,0,0,1,0,2,0,2,10,2,10,1,4,NA,"2",NA,"",NA,"747",NA,2025,0,2,0,0,0,0,"DODGE",27,NA,NA,NA,"N","3349",3,"ON JUNE 30,2025, AT APPROXIMATELY 0910, THE L599 WAS TRAVELING EAST ON THE WSOR MILWAUKEE SUB HOLDIN","G ON TO 34 X 20, WITH 3 LOCOMOTIVES (WAMX 3894/3893/3890). AS THEY APPROACHED THE QUAD LEAD SWITCH A","T MP 124.54, THEY ENCOUNTERED A TREE ACROSS THE TRACKS. THE CREW STRUCK THE TREE, DRAGGING IT WITH T","HEM UNTIL THE TREE STRUCK THE QUAD LEAD SWITCH. THIS CAUSED THE MAIN LINE SWITCH TO LINE FOR THE LEA","D, CAUSING ALL 3 LOCOMOTIVES AND 16 CARS TO DERAIL. ALL 3 CREW MEMBERS WERE TRANSPORTED TO THE HOSPI","TAL TO BE EXAMINED. THE LOCAL FIRE DEPARTMENT WAS ABLE TO CREATE A PERIMETER FOR THE DIESEL FUEL LEA","K FROM A PUNCTURED FUEL TANK OF 3893 AND KEEP IT IN CONTROL. TWO OF THE LOCOMOTIVES AND FOURTEEN OF","THE CARS WERE SCRAPPED DUE TO EXTENSIVE DAMAGE.","","","","","","","",0,43.335814,-88.419309,2,2,"P","","","MILWAUKEE"
25,6,"ATK","186745",NA,NA,"","",25,6,"ATK","186745",NA,"",25,6,2,3,20,"PM",13,0,0,0,0,NA,"SUNNYSIDE","0003.0",36,72,2,1,0,"E","49",3,"0","2","Y","YARD TRACK","1","0",2,"AMT","000705",2,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,"366,407","0","M406","",0,0,0,0,"M406",2,"1",0,"366,407",NA,"36C081",0,0,0,1,0,1,1,4,15,4,15,1,1,NA,"6",NA,"",NA,"224",NA,2025,0,0,0,0,0,0,"QUEENS",81,NA,NA,NA,"N","667",1,"Train 49(02) with E/110, 705 and 7 cars was delayed departing New York due to E/705 being stopped in","loop 1 and reporting sparking and smoldering from the third rail shoes. The crew reported third rai","l shoes and rail damage.","","","","","","","","","","","","",0,40.745157,-73.939066,1,5,"L","","","NYT (NY TERMINAL) DI"
25,6,"CSX","000225583",25,6,"PAL","2025JUN2D",25,6,"CSX","000225583",NA,"",25,6,22,7,12,"PM",1,0,0,0,0,NA,"MADISONVILLE","0274.6",21,90,3,1,0,"E","",1,"0","","","EAST DIAMOND SPUR","1","0000.0",2,"","",0,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","80","H505","",0,0,0,0,"H505",2,"1",9,"180,080",NA,"21C107",0,0,0,0,0,0,0,NA,NA,NA,NA,1,3,NA,"1",NA,"",NA,"111",NA,2025,0,0,0,0,0,0,"HOPKINS",107,NA,NA,NA,"N","",NA,"PAL CREW Z49322 BUFFED 3 CARS OFF WHILE MAKING SHOVE OVER TO THEIR RAILROAD. PAL EQUIPMENT DAMAGES $","180,000.00.","","","","","","","","","","","","","",NA,37.308267,-87.453167,2,5,"","","","HENDERSON"
25,6,"BNSF","KS0625111",NA,NA,"","",25,6,"BNSF","KS0625111",NA,"",25,6,24,9,30,"AM",1,0,0,0,0,NA,"GRANADA","484.3",8,81,2,1,5,"E","JRP1",4,"5","A","Y","SINGLE MAIN TRACK","5","5.34",1,"BNXX","820108",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"10,000","0","H997","",0,0,0,0,"H997",1,"5",20,"15,000",NA,"08C099",0,0,0,1,0,0,0,1,30,NA,NA,3,6,NA,"1",NA,"",NA,"156",NA,2025,0,0,0,0,0,0,"PROWERS",99,0,0,NA,"N","16",1,"RP 11 ANCHOR APPLIER MACHINE STUCK THE REAR END OF THE HEATER/MOBILE LAVATORY ON SINGLE MAIN TRACK C","AUSING THE HEATER MACHINE TO DERAIL. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,38.059774,-102.292132,1,2,"P","D","","LA JUNTA"
25,6,"CSX","000225295",NA,NA,"","",25,6,"CSX","000225295",NA,"",25,6,3,7,30,"PM",1,10,0,0,0,NA,"PENSACOLA","0649.0",12,81,3,1,5,"E","Y203",2,"0","7","Y","WEST TRK","2","0002.9",1,"PMRX","012534",30,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,75,0,28,0,0,4,0,0,0,0,"192,432","27,231","M502","",0,0,0,0,"M502",1,"2",5,"219,663",NA,"12C033",0,0,0,1,0,1,0,1,30,1,30,1,3,NA,"1",NA,"",NA,"186",NA,2025,0,0,0,0,0,0,"ESCAMBIA",33,0,0,NA,"N","5661",1,"Y20303 DERAILED 4 CARS DUE TO CUT LEVER BEING PULLED BY UNKNOWN PERSONS 29 CARS FROM HEAD END. WHEN","THE TRAIN WAS SHOVING BACK, THE SEPARATED CARS ROLLED BACK INTO IT CAUSING DERAILMENT.","","","","","","","","","","","","","",0,30.437013,-87.219916,2,3,"","","","NON SUBDIVISION"
25,6,"CW","12062025",NA,NA,"","",25,6,"CW","12062025",NA,"",25,6,13,9,53,"AM",1,0,0,0,0,NA,"PUEBLO","",8,82,2,1,8,"R","1207",2,"0","7","Y","437 NORTH OF TUBESCO","X","",2,"CW","005086",15,"Y","",NA,0,"N",1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,"8,089","12,990","T110","",0,0,0,0,"T110",2,"X",8,"21,079",NA,"08C101",0,0,0,1,0,1,1,2,53,2,53,1,6,NA,"3",NA,"",NA,"448",NA,2025,0,0,0,0,0,0,"PUEBLO",101,NA,NA,NA,"N","1256",2,"CW 1207 WAS PULLING 19 LOADS THROUGH 432 WITH CW 1204 PUSHING. RAIL ROLLED BEFORE CROSSING, CAUSING","POINT 4 CARS TO DERAIL. UPON VIDEO REVIEW THERE ARE SIGNS OF DUST KICK UP UNDERNEATH CW828 AND 811 P","OINTING TOWARDS BOTH THOSE CARS DERAILING AS WELL AND RE-RAILING THEMSELVES. CARMEN INSPECTED 828 SH","OWS NO SIGN OF DERAILING. CW 811 IS AT THE FURNACE CURRENTLY. WE DO NOT HAVE ANY MILEAGE POSTS IN TH","E YARD. MILEAGE POST IS LEFT BLANK ON THIS FORM.","","","","","","","","","","",0,38.223055,-104.605,2,5,"","","","PUEBLO"
25,6,"CNRW","1726849",NA,NA,"","",25,6,"CNRW","1726849",NA,"",25,6,26,10,0,"PM",1,0,0,0,0,NA,"GREEN BAY","1.4",55,64,4,3,3,"E","R932",1,"652","7","Y","G003","1","",2,"NOKL","734256",23,"Y","",NA,0,"",1,0,0,0,0,0,0,0,0,0,48,0,27,0,0,2,0,0,0,0,"28,200","2,566","T221","",0,0,0,0,"T221",2,"1",3,"31,275",NA,"55C009",0,0,0,1,0,1,0,7,NA,7,30,1,4,NA,"1",NA,"",NA,"420",NA,2025,0,0,0,0,0,0,"BROWN",9,NA,NA,NA,"N","4668",1,"THE CREW WAS SHOVING 75 CARS NORTH INTO TRACK G003 TO CONDUCT AN AIR TEST ON THE BLOCK IN THE TRACK.","THE CONDUCTOR, STATIONED AT THE POINT, HALTED THE MOVEMENT AT THE NORTH END, HE DISEMBARKED, ATTACH","ED AN END-OF-TRAIN (EOT) DEVICE, AND STARTED WALKING SOUTH ALONG TRACK G003 FOR THE AIR TEST. DURING","THIS PROCESS, HE NOTICED TWO CARS, LINE 23 AND 24, DERAILED AND LEANING AGAINST TWO CARS ON THE NEI","GHBORING TRACK G002.","","","","","","","","","","",NA,44.531237,-88.018308,2,5,"","","","FOX RIVER"
25,6,"BNSF","KS0625116",NA,NA,"","",25,6,"BNSF","KS0625116",NA,"",25,6,29,9,26,"PM",1,8,0,0,0,NA,"KANSAS CITY","5.4",20,74,4,2,4,"E","HBAR",3,"7,672","1","Y","6011","1","0",2,"TBOX","672929",14,"Y","",NA,0,"",3,0,1,0,0,0,0,0,0,0,59,0,28,0,0,1,0,0,0,0,"2,262","29,364","T307","",0,0,0,0,"T307",2,"1",4,"31,626",NA,"20C209",0,0,0,2,0,1,0,1,11,1,11,1,6,NA,"1",NA,"",NA,"134",NA,2025,0,0,0,0,0,0,"WYANDOTTE",209,NA,NA,NA,"N","6090",3,"HBARGAL126 PULLING ON YARD TRACK DERAILED 1 RAILCAR DUE TO SPRING/POWER SWITCH MECHANISM MALFUNCTION","). NO HAZMAT RELEASE. NO INJURIES.","","","","","","","","","","","","","",0,39.08382,-94.673478,2,5,"K","","","EMPORIA"
25,6,"VSOR","250604005",NA,NA,"","",25,6,"VSOR","250604005",NA,"",25,6,4,10,50,"AM",1,0,0,0,0,NA,"REDWOOD","25.3",28,87,2,1,4,"R","111",1,"3,804","7","Y","N TRACK 5","X","",4,"KCS","129639",35,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,2,0,0,"41,400","1,000","H306","H303",0,0,0,0,"H306",4,"X",4,"42,400",NA,"28C149",0,0,0,1,0,1,0,4,50,4,50,1,3,NA,"3",NA,"",NA,"411",NA,2025,0,0,0,0,0,0,"WARREN",149,NA,NA,NA,"N","2053",1,"ON 6-4-25 AT APPROXIMATELY 1050 AM VSOR 111 WAS IN THE PROCESS OF SHOVING 35 CARS INTO THE NORTH TRA","CK 5 AT IP. AS THEY WERE SHOVING, THE 35TH CAR UNKNOWINGLY STRUCK A DERAIL AND DERAILED. UNAWARE THE","CAR HAD DERAILED, THEY PROCEEDED TO PULL BACK WHICH RESULTED IN THE 34TH CAR ALSO DERAILING. AS THE","Y WERE PULLING BACK THE 35TH CAR MADE CONTACT WITH A BUIDLING SUPPORT BEAM. NO INJURIES AND NO HAZMA","T INVOLVED.","","","","","","","","","","",0,32.52753,-90.77666,2,5,"K","","","REDWOOD"
25,6,"MDS","060925MEWA",NA,NA,"","",25,6,"MDS","060925MEWA",NA,"",25,6,9,3,20,"PM",1,0,0,0,0,NA,"SHUBUTA","100.3",28,81,2,2,8,"E","MEWA",2,"5,630","1","Y","MAIN LINE","X","0.4340",1,"SOO","122916",53,"Y","",NA,0,"",3,0,0,0,0,0,0,0,0,0,56,0,2,0,0,4,0,2,0,0,"0","0","T222","",0,0,0,0,"T222",1,"X",8,"0",NA,"28C023",0,0,0,1,0,1,1,9,20,9,20,1,3,NA,"Cl",NA,"",NA,"321",NA,2025,0,0,0,0,0,0,"CLARKE",23,NA,NA,NA,"N","3360",2,"MEWA09 WAS TRAVELING SOUTH ON THE MAINLINE AT RESTRICTED SPEED IN YARD LIMITS WITH 56 LOADED COVERED","HOPPERS AND 2 EMPTY CENTERBEAMS WHEN THE TRAIN WENT INTO EMERGENCY. AFTER INVESTIGATION IT WAS DETE","RMINED THAT A BROKEN RAIL WAS THE CAUSE OF THE DERAILMENT RESULTING IN 4 LOADED HOPPERS AND 2 EMPTY","CENTERBEAMS DERAILED.","","","","","","","","","","","",0,31.91411,-88.71056,2,3,"","","","SYSTEM"
25,6,"BNSF","HL0625107",NA,NA,"","",25,6,"BNSF","HL0625107",NA,"",25,6,14,8,30,"PM",1,0,0,0,0,NA,"AMORY","610.8",28,84,3,3,2,"E","HMEM",2,"0","8","Y","4002","1","0",2,"BNSF","007958",1,"","",NA,0,"",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"554","33,692","H607","H702",0,0,0,0,"H607",2,"1",2,"34,246",NA,"28C095",0,0,0,1,0,1,0,10,NA,10,NA,1,3,NA,"1",NA,"",NA,"200",NA,2025,0,0,0,0,0,0,"MONROE",95,NA,NA,NA,"N","152",2,"H MEMAMO1 14A WAS IN THE PROCESS OF TAKING LIGHT POWER TO THE DIESEL FACILITY WHEN THEY RAN THROUGH","A SWITCH AND DERAIL 1 LOCOMOTIVE DUE TO FAILURE TO COMPLY WITH RESTRICTED SPEED. NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,33.988469,-88.493862,2,5,"K","","","BIRMINGHAM"
25,6,"NS","160448",NA,NA,"","",25,6,"ATK","187131",NA,"",25,6,23,12,5,"AM",1,0,0,0,0,NA,"PERRYVILLE","59.3",24,73,4,1,8,"E","591H",4,"3,286","1","Y","SOUTH LEG OF WYE","2","",3,"NS","048954",71,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,2,0,0,"861","0","T217","",0,0,0,0,"T217",3,"2",8,"149,891",NA,"24C015",0,0,0,1,0,1,0,6,1,6,1,3,2,NA,"1",NA,"",NA,"343",NA,2025,0,0,0,0,0,0,"CECIL",15,NA,NA,NA,"N","6764",2,"37AH022 WAS TRAVELING NORTH ON THE MAIN TRACK AT THE NORTH LEG OF THE WYE WHEN IT STRUCK A MISMATCHE","D JOINT IN THE AMTRAK INTERLOCKING.  37AH022 DERAILED AND STRUCK THE SIDE OF THE 71ST CAR OF NS TRAI","N 591H023. THIS CAUSED A DERAILMENT OF THE 71ST AND 70TH CARS IN 591H023 TRAIN.  THIS OCCURRED ON AM","TRAK AT PERRYVILLE INTERLOCKING MP PW 59.3.","","","","","","","","","","","",0,39.555244,-76.083218,1,1,"J","","","AMTRAK NEC"
25,6,"ATK","187131",25,6,"NS","160448",25,6,"ATK","187131",NA,"",25,6,23,12,0,"AM",1,0,0,0,0,NA,"PERRY POINT","0059.5",24,78,4,1,0,"","",NA,"0","","","MAIN TRACK 4","1","10.26",1,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","139,817","T217","E64L",0,0,0,0,"T217",3,"2",8,"149,891",NA,"24C015",0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,NA,"6",NA,"",NA,"344",NA,2025,0,0,0,0,0,0,"CECIL",15,NA,NA,NA,"","",NA,"The front truck of NS37 derailed at a joint at the switch points of the 17B switch on the North leg","of the Wye at Perry while heading to the Port Road branch. It struck NS591 that was also moving towa","rds the port road branch on the South leg. Therewas damage to NS engine, 2 NS Hopper cars, C&S junct","ion box, 17A switch rails, 17B swtich rails.","","","","","","","","","","","",NA,39.555245,-76.083218,1,1,"","","","PW LINE"
